,Class
150712,1
190260,1
152790,1
202682,1
111884,0
99420,1
60722,0
42467,0
145172,1
149796,1
209812,1
4776,0
105478,0
22523,0
126565,1
188976,1
165103,1
59677,0
34411,0
31869,0
178871,1
131916,1
69668,0
122171,1
124568,1
140363,1
54801,0
27885,0
40928,0
11593,0
113971,0
51192,0
42849,0
213016,1
206152,1
158026,1
198645,1
116856,0
142515,1
10669,0
143260,1
203755,1
171954,1
118423,1
50111,0
164458,1
149318,1
69844,0
45192,0
81999,0
53445,0
49028,0
186364,1
179203,1
168696,1
177062,1
103197,0
123452,1
207327,1
51944,0
171833,1
159992,1
105271,1
168897,1
106331,1
152714,1
126492,1
36105,1
27541,0
163193,1
31048,0
164255,1
32389,0
152227,1
41949,0
22783,1
49953,0
79652,0
5259,1
174583,1
33138,0
75947,0
107196,0
136289,1
9407,0
133270,1
175891,1
150790,1
174234,1
81107,1
94631,0
47989,0
71214,0
125338,1
202934,1
176415,1
156611,1
68150,0
72858,0
23753,0
80161,0
137028,1
20410,0
138491,1
9238,0
72743,0
24193,1
172135,1
116054,0
187454,1
36171,0
64124,0
30893,0
154493,1
66090,0
162987,1
132208,1
125473,1
73863,0
36798,0
946,0
204661,1
156760,1
92348,0
9250,0
40527,0
50606,1
5041,0
10738,0
82439,0
94274,0
152629,1
181192,1
206415,1
140248,1
56733,0
105339,0
94821,0
99118,0
44021,0
34500,0
111221,0
55153,0
183881,1
24290,0
60632,0
144855,1
8429,0
169094,1
15416,0
185636,1
168016,1
197211,1
94944,1
53255,0
12101,0
2256,1
48295,1
69131,0
91069,1
79529,0
53883,0
27679,0
90478,0
22665,0
32759,0
65143,0
41522,0
186982,1
123582,1
6866,0
124073,1
48051,0
21444,0
34398,0
75234,0
173088,1
152991,1
3718,0
43289,0
184609,1
10091,0
155132,1
67425,0
36809,0
188311,1
42774,1
105771,0
120325,1
201490,1
63883,1
58928,0
35812,0
26531,0
172604,1
16214,0
200606,1
169507,1
27640,0
105130,0
151929,1
192964,1
187148,1
126986,1
132409,1
49036,0
6283,0
5755,0
145500,1
10346,0
48176,0
161774,1
194069,1
77478,0
150672,1
162022,1
199498,1
142462,1
192296,1
129829,1
53173,1
196402,1
91509,1
212604,1
94322,0
18564,0
149990,1
3796,0
7249,0
194353,1
85310,0
89292,0
172238,1
37723,1
85609,0
91938,0
41379,0
65126,0
116924,0
2134,0
59397,0
174883,1
194527,1
59805,0
21902,0
3466,0
53264,0
35166,1
93009,0
74011,0
148038,1
102308,0
19684,0
60294,0
42941,0
161998,1
13916,0
194770,1
106097,0
165918,1
204298,1
139994,1
171746,1
143597,1
170266,1
25180,0
47133,0
129770,1
83702,0
185585,1
177701,1
162180,1
76011,0
109416,0
192575,1
29698,0
112067,0
38464,0
82002,0
3411,0
9742,0
75127,0
88688,0
198629,1
95539,0
69942,0
202214,1
116331,0
102606,0
102816,0
178383,1
165350,1
7179,0
162165,1
43084,0
60484,0
166466,1
93371,0
149819,1
115702,0
164435,1
167684,1
12754,0
8102,0
119471,1
75076,1
50865,0
140798,1
46578,0
108463,0
26076,0
210917,1
42446,0
76439,0
199822,1
175083,1
207001,1
88631,0
59097,0
116397,0
164330,1
149189,1
40482,1
165306,1
140164,1
143304,1
82458,0
76204,0
21263,0
73114,0
60092,0
206873,1
208583,1
142615,1
28922,0
164718,1
165089,1
11430,0
139934,1
67821,0
159399,1
106695,0
1403,0
151855,1
14695,0
192178,1
71892,0
68124,0
55378,0
198805,1
31771,0
28448,0
76773,0
4953,0
29852,0
157386,1
46893,0
46984,0
14974,0
148016,1
60787,0
120706,1
23103,1
35847,0
192739,1
14970,0
20822,0
10701,0
155833,1
47612,0
113262,0
177315,1
98304,0
20580,0
77152,0
5639,0
155716,1
33385,0
204242,1
84581,0
121780,1
147620,1
72352,1
150931,1
91822,0
97735,0
61855,0
54501,0
90866,0
13841,0
134979,1
118400,1
136689,1
102301,0
136845,1
120262,1
211927,1
119216,1
51419,0
47497,0
118780,1
131480,1
68946,1
114764,0
59405,1
205302,1
186607,1
150008,1
106889,0
147273,1
52378,0
16134,0
185267,1
22865,0
74045,1
10447,0
78305,0
164299,1
159322,1
28694,0
152292,1
92292,0
92055,0
130257,1
4943,0
132309,1
174808,1
156064,1
165047,1
160064,1
26350,0
6813,0
94305,0
206848,1
130981,1
201316,1
132263,1
825,0
61295,0
90520,0
101470,0
212866,1
205597,1
92594,1
61045,0
99662,0
2487,0
41215,0
181847,1
110433,0
115290,0
211366,1
31915,0
207578,1
102288,0
59888,0
5640,0
71605,0
175801,1
819,0
82192,0
56025,0
76305,0
197456,1
178205,1
28381,0
91602,0
115606,0
199720,1
126003,1
139674,1
73484,1
114128,0
70671,0
18964,0
4410,1
198460,1
81597,0
91418,0
42621,0
47524,0
156027,1
177435,1
151305,1
45793,0
5523,0
26611,0
209370,1
187782,1
55052,0
54790,0
14681,0
163230,1
9486,0
121430,1
126646,1
45642,0
112026,0
199571,1
22203,0
199690,1
108875,0
194938,1
178497,1
188043,1
47791,0
103483,0
49496,0
210896,1
88082,0
49662,0
46255,0
82460,0
186372,1
54875,0
101878,0
70555,0
70191,0
186476,1
178502,1
205564,1
209529,1
175840,1
86143,0
90871,0
119564,1
51764,0
8872,0
36692,0
33275,0
163109,1
190361,1
163251,1
147993,1
91764,0
66560,0
31455,0
174466,1
162920,1
104977,0
113190,0
110575,0
166487,1
9152,0
41405,0
115298,0
49573,0
145459,1
84899,0
141018,1
185469,1
101301,0
105948,0
123458,1
36911,1
205958,1
75171,0
189141,1
114045,0
91693,0
155859,1
35723,0
150050,1
198075,1
174999,1
136718,1
37853,0
148166,1
110862,0
21219,0
136095,1
64842,0
68292,0
180751,1
11981,0
171149,1
84548,0
138468,1
144590,1
67955,0
180975,1
123968,1
156345,1
16077,0
62438,0
173160,1
36539,0
177679,1
5863,0
16281,0
167091,1
60254,0
202841,1
154126,1
126905,1
31654,0
164085,1
143926,1
62570,0
86501,0
165428,1
45507,0
176223,1
49427,0
166215,1
85741,0
53198,0
94522,0
203849,1
56398,0
210006,1
56964,0
192106,1
53763,0
132909,1
44489,0
167594,1
208319,1
118088,1
161262,1
48853,0
116042,0
168392,1
11571,0
35205,0
111291,0
173845,1
201878,1
211257,1
20653,0
90586,1
159796,1
202624,1
197068,1
75302,0
23938,0
8729,0
34202,0
102708,0
50476,0
75762,0
25150,0
150475,1
167323,1
167099,1
200092,1
29672,0
103704,0
172217,1
94381,0
13496,0
15211,0
44188,1
43532,0
3340,0
209117,1
119851,1
78381,0
18467,1
51604,0
175402,1
188538,1
76977,1
9603,0
21746,0
85721,0
176825,1
24997,0
59081,1
146121,1
15979,0
56373,0
55696,0
9507,0
192307,1
115735,0
23472,1
30832,1
46537,0
129522,1
44186,0
190051,1
110958,0
158701,1
68245,0
103798,0
62904,0
73474,0
16627,0
60123,0
139362,1
35673,0
170859,1
189070,1
193592,1
212436,1
45388,0
64681,0
18150,0
87295,1
132065,1
133192,1
164166,1
12384,0
104034,0
86838,0
11739,0
66886,0
111292,0
50003,1
90845,1
95847,0
176471,1
136171,1
106490,0
160584,1
116441,0
35892,0
52179,0
180870,1
37988,0
120324,1
76342,0
119693,1
25270,0
126069,1
146118,1
86295,0
99625,0
212370,1
15266,0
74038,0
12637,0
35689,0
56822,0
39413,1
11223,0
203874,1
44431,0
142900,1
144344,1
80345,0
187653,1
96440,1
158749,1
88699,0
124888,1
194350,1
66964,0
4349,0
68393,0
6480,1
119002,1
8298,0
179442,1
37939,0
159201,1
105687,1
178864,1
40975,0
61737,0
130448,1
62871,0
99377,1
117199,0
36706,0
142029,1
19636,0
69451,0
13982,0
200144,1
132582,1
56881,0
20520,0
179739,1
193245,1
129420,1
212956,1
23719,0
76185,0
120942,1
65258,0
125409,1
162573,1
88853,0
4777,0
3525,0
64043,0
111064,0
37659,0
103106,0
181256,1
118347,1
125114,1
181452,1
166625,1
138609,1
197827,1
167232,1
1495,0
28788,0
3708,0
143291,1
3993,0
76085,0
147558,1
191838,1
207052,1
69875,0
167666,1
2883,0
57760,0
165354,1
179962,1
107753,0
18606,0
7940,0
56228,0
136658,1
198891,1
106284,0
131012,1
3247,0
151514,1
186532,1
190205,1
151567,1
43779,0
197741,1
199223,1
127974,1
107133,0
104749,0
108605,0
144812,1
79226,0
91601,0
42956,0
205822,1
14089,0
21118,0
113145,0
79709,0
26269,0
183737,1
64084,1
74522,1
63789,1
134076,1
43211,0
199081,1
119401,1
44866,0
116490,0
88618,0
108308,0
121703,1
68149,0
53050,0
18444,1
125085,1
122142,1
18614,1
8602,0
23410,0
67259,0
111946,0
85509,0
87868,0
888,0
4462,0
185173,1
192623,1
102833,0
53305,0
19546,0
131996,1
175342,1
49866,0
137602,1
166190,1
133350,1
194766,1
133884,1
130095,1
113951,0
11674,0
112840,1
174436,1
132794,1
94756,0
79738,0
22939,0
22547,0
61006,0
46415,1
39330,0
93745,0
190599,1
81523,0
113018,0
66856,0
126528,1
126676,1
67645,0
50209,0
146925,1
193273,1
160284,1
42293,0
194313,1
85726,1
179169,1
2075,0
20487,0
21984,0
192842,1
75038,0
111485,0
188812,1
166523,1
3682,0
105126,0
116969,0
5634,0
91761,0
192475,1
188273,1
8139,0
32837,0
51347,0
33366,0
157307,1
129306,1
162386,1
104966,0
128407,1
182532,1
103812,0
71047,0
161184,1
111277,1
23302,0
206505,1
159103,1
112691,0
114074,0
126887,1
81950,0
158411,1
149317,1
36299,0
143117,1
159072,1
202993,1
111759,0
181769,1
197185,1
71267,0
163388,1
72447,0
13825,1
209981,1
75333,0
50837,0
52484,0
37358,0
34349,0
107369,0
92045,0
159226,1
25428,0
55702,0
210818,1
135508,1
119437,1
203418,1
183910,1
153814,1
23016,0
202532,1
212851,1
134961,1
135022,1
115154,0
83943,0
31343,0
172632,1
112956,1
59965,1
170027,1
1882,0
197444,1
111836,0
155819,1
79764,0
31101,0
117974,1
171580,1
114619,0
7998,0
32146,0
203648,1
78776,0
194744,1
71245,0
197390,1
17621,0
148998,1
102645,0
189714,1
72762,0
63470,0
154880,1
116960,0
29980,0
129541,1
173739,1
124651,1
164849,1
9390,0
63590,0
80109,0
188994,1
29921,0
197042,1
31236,0
146166,1
10017,0
169987,1
84303,0
160193,1
31222,1
94804,0
7207,0
113857,0
54139,0
187737,1
179094,1
149722,1
153233,1
23707,0
175128,1
159424,1
57083,0
140357,1
165190,1
188478,1
119526,1
196475,1
125185,1
3474,0
35080,0
45923,0
128118,1
55189,0
34842,0
156728,1
210096,1
166888,1
142703,1
115337,0
176183,1
212822,1
177529,1
174620,1
44549,0
150785,1
196317,1
174619,1
212209,1
135319,1
70637,1
131217,1
90298,0
188222,1
86531,1
85884,0
184590,1
10321,0
45040,0
17036,0
153762,1
33532,0
71171,0
27091,0
89092,0
162533,1
136945,1
210175,1
141020,1
130872,1
109049,0
204405,1
130568,1
86527,0
139583,1
96541,0
139911,1
37289,0
123613,1
185075,1
105790,0
29908,0
53595,0
186841,1
31313,0
192360,1
159317,1
15730,0
135769,1
89616,0
27623,0
61426,0
126566,1
147621,1
190098,1
12973,0
69126,0
38319,0
121704,1
4127,0
28855,0
149877,1
146728,1
182473,1
177624,1
82675,0
5327,0
96699,0
192700,1
210251,1
159242,1
62074,0
37515,0
162704,1
34328,0
34712,1
121774,1
128716,1
122804,1
159000,1
93296,1
14262,0
199842,1
65491,0
74984,0
112055,1
3485,0
27224,0
403,0
110299,1
166291,1
7166,0
207374,1
211473,1
121501,1
66883,0
107752,0
198596,1
49985,0
30226,0
94568,0
159475,1
63412,0
150044,1
137840,1
189847,1
127744,1
172784,1
188047,1
78281,0
61939,0
149088,1
66712,0
1268,0
122111,1
163857,1
63739,0
156277,1
130037,1
11884,0
183071,1
13576,0
172117,1
503,0
99326,0
147434,1
184517,1
65884,0
154757,1
117290,0
61097,0
66590,0
90987,0
131755,1
35107,0
52219,0
67879,0
176694,1
85551,0
178930,1
3769,1
110812,0
115859,0
189948,1
55877,0
47501,0
149407,1
124157,1
70377,0
72195,0
124063,1
167814,1
79654,0
205689,1
8058,0
46588,1
189601,1
57232,1
8820,0
59351,0
122325,1
66601,0
168530,1
22084,0
127351,1
112489,0
39760,0
179677,1
30837,0
121404,1
25435,1
60306,0
79619,1
178934,1
38481,0
109149,1
20339,0
93392,1
199410,1
50450,0
984,0
192564,1
78444,0
20063,0
81697,0
15473,0
72006,0
190895,1
127210,1
34894,0
202732,1
74536,1
81993,0
31785,0
190127,1
79493,1
61311,0
71507,0
170460,1
44053,0
82169,0
129459,1
147322,1
196511,1
177374,1
205885,1
110903,0
112273,0
4602,0
1593,0
127617,1
122594,1
147874,1
122771,1
101538,0
187659,1
187285,1
141617,1
117891,1
34028,1
193180,1
178131,1
51716,0
139940,1
97021,0
142285,1
204157,1
7118,0
83222,0
198519,1
148839,1
122146,1
131779,1
152568,1
107600,0
191997,1
28845,0
159951,1
85587,0
100822,1
196509,1
53406,0
78208,0
145279,1
41189,1
7227,0
48225,0
182189,1
12571,0
166651,1
91178,0
38022,0
67799,0
49264,0
108230,0
197995,1
198878,1
123515,1
86132,0
41466,0
104613,0
10071,1
200771,1
62426,0
87053,0
30508,0
124190,1
149141,1
153824,1
109988,0
7997,0
121154,1
24190,0
24805,0
151767,1
201619,1
92206,0
60911,0
146087,1
119410,1
83822,0
202545,1
77510,0
109758,1
116298,0
39652,0
63989,0
82546,0
109042,0
90672,0
38394,0
157597,1
188987,1
184575,1
188095,1
15040,0
166455,1
165415,1
166940,1
131877,1
30521,0
76862,0
117658,1
80227,0
181841,1
212415,1
43766,0
162347,1
42769,1
129160,1
68514,0
10906,0
184561,1
117559,0
132024,1
70958,0
111894,0
8056,0
67122,0
111778,0
70223,0
207476,1
172207,1
14725,0
85096,0
80699,0
54628,0
68916,0
7618,0
186676,1
110135,0
48028,0
26742,0
147490,1
111019,0
128268,1
48695,0
93870,0
47418,0
177680,1
69555,0
210835,1
199130,1
102473,0
166611,1
126956,1
90211,0
21119,0
210198,1
184309,1
110987,0
10111,0
52175,0
30802,0
98691,0
203319,1
120124,1
82581,0
47679,0
151191,1
83060,0
175765,1
176461,1
170949,1
33146,0
178824,1
204741,1
204601,1
126194,1
115134,0
187007,1
80391,0
115924,1
106577,0
196557,1
24560,0
57795,0
100065,0
104730,0
77582,0
49696,0
19854,0
57518,0
204165,1
41120,0
131728,1
81402,0
15893,0
33133,1
54118,0
171144,1
213143,1
186105,1
23691,0
189800,1
126251,1
161639,1
91437,0
15103,0
141240,1
90123,0
149346,1
209086,1
204850,1
6726,0
16036,0
170876,1
19646,1
115857,0
60357,0
101347,0
159355,1
210160,1
19680,0
25131,0
2153,0
4405,0
115468,0
107644,0
78203,1
178782,1
65101,0
127953,1
163596,1
19371,0
72777,0
184443,1
22469,0
166609,1
52338,0
186465,1
116544,0
160674,1
14698,0
34303,0
72279,0
158294,1
14214,0
199866,1
41623,0
19347,0
57868,0
88591,0
22985,0
199283,1
32872,0
114166,0
140236,1
93761,0
70886,0
153736,1
129279,1
181443,1
160813,1
200623,1
178079,1
197738,1
163062,1
42089,0
160493,1
161243,1
156932,1
94610,0
16691,0
166147,1
17445,0
148822,1
181710,1
156185,1
172542,1
193212,1
112493,0
16858,0
191793,1
169768,1
87567,0
111011,0
47391,0
140009,1
195908,1
83254,0
61022,0
86175,1
85048,0
141434,1
133968,1
156456,1
14248,0
61786,0
22805,0
53493,0
85383,0
123787,1
188808,1
91838,0
112238,1
75443,0
86987,1
100319,0
155478,1
132158,1
203422,1
45417,0
181612,1
20026,0
133325,1
29785,0
14470,0
124597,1
12108,0
131098,1
97362,0
92923,0
69828,0
163738,1
149905,1
188999,1
497,0
24357,0
212344,1
20032,0
28660,0
185054,1
143840,1
143606,1
180133,1
101959,0
64194,0
182962,1
1971,0
6492,0
138541,1
30550,0
7114,1
211423,1
83620,0
201871,1
154956,1
192919,1
30638,0
76386,0
64065,0
112042,0
94898,0
58796,0
44667,0
89354,0
181348,1
49253,0
143133,1
116135,0
55011,0
2234,0
25028,0
55483,0
176809,1
109096,0
111733,0
21983,0
128042,1
88448,1
197103,1
33750,0
177166,1
179663,1
24923,0
104753,0
50356,0
59961,0
191092,1
177082,1
38235,0
135394,1
134892,1
123228,1
77848,0
71420,0
105652,0
104983,0
34726,0
139738,1
38147,0
177811,1
48486,0
8152,0
123518,1
93272,0
146212,1
114863,0
19104,0
60161,0
52812,0
109830,0
161909,1
18894,0
38684,0
152791,1
5490,1
92379,0
21942,0
175759,1
107992,0
81501,1
178174,1
20152,0
70732,0
70178,0
141996,1
53907,0
111692,1
64694,0
142855,1
42673,0
135920,1
104002,0
126580,1
119714,1
48637,0
156426,1
211968,1
186459,1
202191,1
208034,1
56243,0
159029,1
57201,0
123502,1
182846,1
121314,1
53475,0
65106,0
106252,0
13372,0
192229,1
54523,0
7775,0
92652,0
80957,0
153844,1
116773,0
32812,0
32135,0
47689,0
113097,0
184165,1
205419,1
114069,1
205607,1
11105,0
9564,0
42344,0
106743,0
89716,0
133117,1
71451,0
183751,1
18983,0
71478,0
154239,1
116694,0
35357,0
84967,0
210579,1
66514,0
201341,1
134227,1
116774,0
194299,1
100898,0
85176,0
196738,1
93555,0
107643,0
183711,1
109958,0
48943,0
139779,1
163669,1
71095,0
50652,0
12299,0
148797,1
131912,1
197810,1
208616,1
45181,0
195390,1
98214,0
172813,1
32350,0
142332,1
94705,0
199607,1
38548,0
67294,0
203288,1
197759,1
94747,0
158402,1
121099,1
204283,1
15843,0
212985,1
170235,1
192712,1
211579,1
198038,1
85623,0
69642,0
50727,0
73677,0
425,1
49620,0
170165,1
69516,1
210207,1
205036,1
164592,1
137931,1
146724,1
7839,0
138944,1
185442,1
104289,0
49353,0
118273,1
116416,0
74955,0
212988,1
143579,1
6680,0
183130,1
169298,1
21214,0
150416,1
102015,0
144921,1
105881,0
133714,1
118410,1
75511,0
118602,1
206628,1
46923,0
143438,1
114039,0
95983,0
52557,0
113823,0
88783,0
4428,0
99737,0
186802,1
187542,1
61039,0
101413,1
208463,1
178765,1
10865,0
93837,1
4357,0
35518,0
192969,1
101495,0
188154,1
1650,0
30968,0
70805,0
132976,1
65110,0
142707,1
163821,1
156406,1
138841,1
135335,1
127540,1
66026,0
13771,0
85388,0
144425,1
54376,0
102211,0
38754,0
146710,1
208395,1
18556,1
46316,0
156281,1
118116,1
172522,1
40094,0
139555,1
204081,1
183740,1
179574,1
65657,0
17710,0
16003,0
161824,1
157148,1
116830,0
174892,1
171055,1
64347,0
164460,1
60335,0
85770,0
133919,1
1147,0
37638,0
52318,0
29146,0
195562,1
198080,1
6889,0
32588,0
132323,1
103585,0
138598,1
25557,0
85413,0
139293,1
28647,0
144281,1
208109,1
173773,1
186336,1
14101,0
130328,1
80020,0
150433,1
124582,1
152656,1
52006,0
204002,1
73082,0
183015,1
84647,0
171801,1
198085,1
205467,1
182687,1
202463,1
142079,1
55813,0
209810,1
66972,1
36219,0
27734,0
207486,1
39420,0
169642,1
159966,1
22857,0
40314,0
77981,0
201815,1
45911,0
86616,0
195353,1
23656,0
120742,1
184643,1
52744,0
24265,0
150955,1
170049,1
136553,1
51769,0
134544,1
29151,0
71057,0
48519,0
52133,0
77948,0
118456,1
134469,1
36122,0
29644,0
126162,1
130007,1
70507,0
74652,0
68657,0
100354,0
79627,0
133465,1
68395,0
13008,0
185686,1
153514,1
77385,0
29654,0
7840,0
47736,0
156042,1
67607,0
212868,1
117890,1
116722,0
111653,0
147097,1
65800,0
22132,0
138580,1
56663,0
12654,0
119148,1
107029,0
200375,1
9029,0
100523,0
98895,0
188244,1
115429,0
179762,1
28536,0
135713,1
63588,0
72739,0
192916,1
9042,0
188082,1
140238,1
188281,1
155938,1
100023,0
18327,0
162329,1
61055,0
103739,0
203642,1
39887,0
110831,0
56123,0
135555,1
158020,1
29476,0
167263,1
154573,1
148000,1
137592,1
192026,1
183966,1
70344,0
78334,0
199868,1
52606,0
39497,0
114041,0
134734,1
8560,0
77213,0
95495,0
133617,1
171717,1
129548,1
127069,1
137125,1
169730,1
28484,0
198418,1
47897,0
18435,0
29840,0
113373,0
53487,0
196052,1
99066,0
10200,0
125551,1
19118,0
208831,1
187963,1
113661,0
6768,0
147576,1
168474,1
149546,1
84431,0
170719,1
150715,1
100840,0
174824,1
80928,0
111088,0
91757,0
92170,0
212219,1
144780,1
175214,1
78669,0
80984,0
75642,0
88069,0
172454,1
112242,0
118268,1
89964,0
62423,0
53833,1
11613,0
161643,1
135721,1
12893,0
206886,1
4847,0
65322,1
126995,1
23036,0
99010,0
180540,1
94691,0
82909,0
93406,0
198889,1
128260,1
61544,0
41920,1
207570,1
104304,0
173348,1
135037,1
12220,0
24209,1
11837,0
24279,0
184208,1
116595,0
116151,0
30466,1
93242,0
195025,1
64314,0
117057,0
128855,1
77764,0
190196,1
184053,1
47156,0
34262,0
17173,0
153098,1
74116,0
2607,0
161192,1
161507,1
135552,1
170104,1
138271,1
73130,1
117920,1
167812,1
81721,0
52904,0
59235,0
105118,0
93263,0
122441,1
172651,1
93099,0
113881,0
110916,0
49316,0
18156,0
34032,1
59485,0
191382,1
200438,1
213043,1
82054,1
57284,0
67081,0
27391,0
53379,0
73663,0
196788,1
167246,1
15515,0
169397,1
41969,0
25976,0
132479,1
39365,0
163281,1
60555,0
45017,0
28942,0
107542,0
102734,0
47526,0
43251,0
57603,0
134237,1
128237,1
182870,1
143540,1
211307,1
127266,1
125476,1
49769,0
51988,0
181660,1
198723,1
192737,1
117540,0
12097,0
104128,0
168037,1
209238,1
154463,1
144656,1
124052,1
84944,0
158454,1
144844,1
143542,1
41392,0
58949,0
130551,1
122626,1
71799,0
183350,1
133486,1
122655,1
131315,1
97895,0
82917,1
125679,1
208513,1
55014,0
187935,1
168185,1
121257,1
64385,0
28972,0
152452,1
64792,0
143802,1
146823,1
6440,1
61727,0
190664,1
70412,0
167744,1
73876,0
3911,0
208134,1
197506,1
57158,0
104280,0
160805,1
58456,0
77710,0
196320,1
61071,0
130225,1
177363,1
17702,0
30024,0
87309,0
145977,1
174708,1
143209,1
64777,0
42521,0
86846,0
161514,1
99156,0
23728,0
170406,1
25319,0
192379,1
5247,0
19481,0
162181,1
31611,1
58788,0
198117,1
176344,1
103541,0
25036,0
52749,0
19139,0
105885,1
134911,1
89537,0
176852,1
134813,1
100614,1
97788,0
77863,0
184882,1
11865,0
48545,0
27033,0
129133,1
206778,1
205613,1
117180,0
140240,1
60952,0
132249,1
156975,1
212223,1
20926,0
71520,0
5261,0
141069,1
192603,1
73937,0
70783,0
92686,0
5108,0
63076,0
207359,1
23018,0
169593,1
7420,0
38557,0
137676,1
138864,1
196668,1
182119,1
165365,1
208684,1
131730,1
93602,0
203317,1
3268,0
33452,0
94564,1
82506,1
91676,1
70009,0
1026,1
113631,0
202804,1
183089,1
200376,1
212355,1
157446,1
137090,1
100969,0
57822,0
102458,0
38508,0
206495,1
61402,0
206318,1
79290,0
113032,0
196963,1
42280,0
116931,0
136408,1
37485,0
134229,1
25850,0
153401,1
210360,1
2661,0
88935,0
165082,1
105308,0
204497,1
107416,0
103924,0
122308,1
120015,1
37423,0
102632,0
136179,1
212763,1
118189,1
130395,1
123439,1
115686,0
93055,0
3678,0
55818,0
20646,0
62805,1
8969,1
35902,0
180598,1
141451,1
120082,1
206196,1
14219,0
144942,1
132636,1
194100,1
72433,0
88796,1
19676,0
146580,1
193222,1
84940,1
38457,0
57483,0
110580,0
126614,1
118815,1
136977,1
82293,0
114227,0
6162,0
115431,0
111705,0
144394,1
170020,1
162895,1
104653,0
86281,0
13886,0
36956,0
211666,1
154724,1
141118,1
171902,1
57707,0
145828,1
67537,0
45738,0
17870,0
152603,1
89673,0
115423,0
86901,0
39621,1
200662,1
19378,0
51274,0
97687,0
47114,0
185454,1
132055,1
66923,0
51746,0
36003,0
189810,1
172376,1
145222,1
23162,0
141518,1
181115,1
105589,0
177179,1
206571,1
54560,1
34583,0
7644,0
32907,0
46799,0
208106,1
185168,1
107777,0
53250,0
30128,0
67918,0
152550,1
14703,0
177289,1
136987,1
210773,1
177105,1
110581,0
23830,0
163590,1
90083,1
136509,1
91045,0
196904,1
8144,0
118360,1
186315,1
61422,0
152988,1
13533,0
39348,0
143960,1
62722,0
95003,0
5686,1
10721,0
179416,1
1794,0
121696,1
88231,0
143745,1
190277,1
43314,0
144959,1
212606,1
204171,1
25577,0
8867,0
127185,1
73179,0
131527,1
94873,0
202781,1
145206,1
124246,1
52310,1
26285,0
147368,1
113500,0
207480,1
201552,1
15718,0
193053,1
77512,0
29653,0
176095,1
52088,0
101337,1
73159,0
48343,0
132685,1
184818,1
104136,0
65045,0
170009,1
32887,0
190832,1
28028,0
95822,0
127749,1
148145,1
105808,0
51826,0
79866,0
133113,1
86030,0
110709,0
60447,0
43348,0
129228,1
9525,0
66313,0
